0.275 0.00695537 0.000173845 0.000875875
0.425 0.0134549 0.000195703 0.000652046
0.575 0.0195379 0.000229147 0.000983621
0.725 0.0257392 0.000272584 0.00109099
0.9 0.0343186 0.000292756 0.00160247
1.1 0.0428275 0.000376844 0.00216642
1.3 0.0529918 0.000485555 0.00306302
1.525 0.0625441 0.000577418 0.0036059
1.775 0.0757538 0.000793827 0.00380163
2.05 0.0823041 0.00102509 0.00537184
2.4 0.0922422 0.001358 0.00487198
2.8 0.0969991 0.00217706 0.00399653
3.25 0.0894056 0.00318575 0.00369017
3.85 0.0864652 0.004597 0.00376295
4.6 0.0564529 0.00725205 0.0106043
