0.425 0.00142043 0.00217464 0.00150506
0.575 0.00658273 0.00149895 0.00188921
0.725 0.0031808 0.00143395 0.00227335
0.9 0.00229721 0.00136715 0.00272152
1.1 0.00216627 0.00163401 0.00323371
1.3 -0.00426913 0.00200761 0.00374591
1.525 -0.00513184 0.00227014 0.00432212
1.775 -0.00680478 0.00286874 0.00496236
2.05 -0.01395 0.00343478 0.00566663
2.4 -0.0150876 0.00440798 0.00656297
2.8 -0.0252736 0.00737361 0.00758735
