0 5.05309 0.757929
1 1.41537 0.0313719
2 1.06801 0.00468105
3 1.03299 0.00236368
4 1.03307 0.00181398
5 1.04643 0.00172118
6 1.08083 0.00191094
7 1.15 0.00250656
8 1.29001 0.00405709
9 1.5699 0.00834758
