0.575 0.0498953 0.00269663 0.0038557
0.725 0.0636853 0.00234868 0.0049691
0.9 0.0887749 0.00193228 0.00593381
1.1 0.110829 0.00208014 0.0068347
1.3 0.14005 0.00250389 0.00820045
1.525 0.164415 0.0028813 0.00886664
1.775 0.187978 0.00390056 0.0100622
2.05 0.199372 0.00499497 0.0102818
2.4 0.21156 0.00656042 0.0115476
2.8 0.220184 0.0100608 0.011452
3.25 0.211645 0.013375 0.0111056
