0.275 0.0159786 0.00037461 0.00100385
0.425 0.0282465 0.000383349 0.00166574
0.575 0.038544 0.000437421 0.00232997
0.725 0.0485731 0.000527856 0.00307909
0.9 0.0584979 0.000588125 0.00327822
1.1 0.0670892 0.000793572 0.00347673
1.3 0.0758833 0.00106745 0.00387539
1.525 0.0839661 0.00131966 0.00491558
1.775 0.0845298 0.00187255 0.00467508
2.05 0.0941706 0.00251148 0.00484014
2.4 0.092819 0.00357645 0.00475913
2.8 0.0879314 0.00650785 0.00682504
3.25 0.0933107 0.0114107 0.00763684
