0.275 0.0301924 8.39515e-05 0.00154537
0.425 0.0462588 9.08322e-05 0.00234819
0.575 0.0602075 0.0001054 0.00313834
0.725 0.0734714 0.000125149 0.00368983
0.9 0.0873662 0.000134243 0.00413632
1.1 0.102237 0.000172762 0.00474426
1.3 0.115611 0.000222659 0.00519134
1.525 0.128733 0.000264476 0.005589
1.775 0.139842 0.000362332 0.00604743
2.05 0.148912 0.000464769 0.0064351
2.4 0.155805 0.000609006 0.00683349
2.8 0.155736 0.000961607 0.00647083
3.25 0.148778 0.00138464 0.00615367
3.85 0.136638 0.00197646 0.00581438
4.6 0.116278 0.00313851 0.0048556
