0.575 0.00697094 0.00234368 0.0045833
0.725 0.0142159 0.00199823 0.00448148
0.9 0.019724 0.00158361 0.00436269
1.1 0.0303885 0.00163795 0.00422693
1.3 0.0409048 0.00190713 0.00409117
1.525 0.0559263 0.00213777 0.00393845
1.775 0.0776142 0.00283802 0.00376875
2.05 0.086881 0.00360252 0.00358208
2.4 0.114317 0.00473636 0.00334451
2.8 0.111868 0.00749814 0.00307299
3.25 0.119047 0.0109572 0.00276754
